182
61
58
1 0.518519 0 0.61039 0 0.916667 0 0.33 0 0.33 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 0 0 1 1.00 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.626667 0 0.0898876 0 1 0 0 0 0 1 1 0 0
0 0.518519 0 0.0779221 0 0.270833 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.00 0 0 1 0 0 0.33 0 0 1 0 1 0 1 0.66 0 0 0 0 0 0 1 0.48 0 0.0775281 0 0 0 0 1 0 1 1 0 0
0 0.703704 0 0 1 0.239583 0 0.66 0 0.66 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1.00 0 0 1 0 0 0.33 0 0.5 0 0 1 0 1 0 1 0 0 0 0 0 1 0.48 0 0.0741573 0 1 0 0 0 0.29703 0 1 0 0
0 0 1 0 1 0.208333 0 1 0 0.33 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1.00 0 0 0 1 0 0.67 0 0.5 0 0 1 0 1 0 0 0 0 0 1 0 0 0.706667 0 0.0662921 0 0 0 1 0 0 1 0 1 0
0 0.444444 0 0.376623 0 0.833333 0 0.66 0 0.33 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0.67 0 0 0 1 0 0.67 0 0.5 0 1 0 0 1 0 0 0 0 0 0 1 0 0.853333 0 1 0 0 0 0 1 0 1 0 0 1
0 0.481481 0 0.0909091 0 0.125 0 0 0 0.66 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1.00 0 0 0 1 0 0.67 0 0 0 0.5 0 0.764706 0 0.66 0 0 0 0 1 0 0 0.44 0 0.0730337 0 0 0 0 1 0 1 0 1 0
0 0.481481 0 0.194805 0 0.125 0 0.33 0 0.66 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00 0 1 0 0 0 0.00 0 0 0 0 0 0 1 0.66 0 0 0 0 1 0 0 0.586667 0 0.730337 0 0 0 1 0 0.19802 0 0 0 1
1 0.592593 0 0.376623 0 0.291667 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.466667 0 0.0662921 0 0 0 0 1 0 1 1 0 0
0 0.537037 0 0.0779221 0 0.104167 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00 0 1 0 0 0 0.00 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.506667 0 0.685393 0 0 0 0 1 0 1 1 0 0
0 0.296296 0 0.168831 0 0.25 0 0.66 0 0.66 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1.00 0 0 0 1 0 0.67 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0.466667 0 0.685393 0 0 0 1 0 0.19802 0 0 0 1
0 0.425926 0 0.584416 0 0.291667 0 0.66 0 0.33 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0.67 0 0 0 1 0 0.67 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0.866667 0 0.0786517 0 0 0 1 0 0 1 0 1 0
1 0.62963 0 0.61039 0 0.375 0 0.66 0 0.66 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 0 0 1 1.00 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0.666667 0 0.0853933 0 0 0 1 0 0 1 0 1 0
0 0.444444 0 0.116883 0 0.291667 0 0.33 0 0.66 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.33 0 1 0 0 0 0.00 0 0.5 0 0 1 0 1 0.66 0 1 0 0 0 0 0 0.613333 0 0.0662921 0 0 1 0 0 0.693069 0 1 0 0
0 0.333333 0 0.350649 0 0.5 0 0.66 0 0.33 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0.00 0 0 1 0 0 0.33 0 0 0 0.5 0 0 1 1 0 1 0 0 0 0 0 0.973333 0 0.0617978 0 0 1 0 0 0.405941 0 0 1 0
0 0 1 0 1 0 1 0.66 0 0.66 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 0 1 0 0.67 0 0 0 1 0 0.705882 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0
0 0.5 0 0.376623 0 0.333333 0 0.66 0 0.33 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 0 1 0 0.67 0 0 1 1 0 0.117647 0 0 0 0 0 0 0 1 0 0.733333 0 0.674157 0 0 0 0 1 0 1 0 0 1
0 0.481481 0 0.142857 0 0.166667 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0.117647 0 0.66 0 1 0 0 0 0 0 0.706667 0 0.966292 0 0 0 0 1 0 1 1 0 0
1 0.666667 0 0.779221 0 0.75 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.626667 0 0.0955056 0 0 0 0 1 0.00990099 0 1 0 0
0 0.574074 0 0.642857 0 0.5 0 0.66 0 0.33 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1.00 0 0 0 1 0 0.67 0 0 0 1 0 0.235294 0 0 1 0 0 0 0 0 1 0.76 0 0.741573 0 0 0 1 0 0.19802 0 1 0 0
0 0.333333 0 0.506494 0 0.125 0 0.66 0 0.33 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1.00 0 0 1 0 0 0.33 0 0 1 1 0 0.705882 0 0.33 0 0 0 1 0 0 0 0.693333 0 0.0921348 0 0 0 1 0 0.732673 0 0 0 1
0 0.518519 0 0.298701 0 0.291667 0 0.66 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1.00 0 1 0 0 0 0.00 0 0.5 0 0.5 0 0 1 0 0 0 0 0 1 0 0 0.613333 0 0.910112 0 1 0 0 0 0.19802 0 1 0 0
1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.6 0 0.0730337 0 0 1 0 0 0 1 1 0 0
0 0.833333 0 0.272727 0 0.625 0 0.33 0 0.66 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1.00 0 0 0 0 1 1.00 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0.613333 0 0.0685393 0 0 1 0 0 0 1 1 0 0
0 0.592593 0 0.0974026 0 0.166667 0 0 0 0.66 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00 0 0 0 0 0 0 1 0 1 0 1 0 1 0.66 0 1 0 0 0 0 0 0.573333 0 0.651685 0 0 0 0 1 0 1 1 0 0
0 0.462963 0 0.584416 0 0.625 0 0.66 0 0.33 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1.00 0 0 0 0 1 1.00 0 0.5 0 0.5 0 0.882353 0 0 0 0 0 0 0 1 0 0.693333 0 0.0741573 0 0 0 1 0 0.178218 0 0 1 0
0 0.407407 0 0.428571 0 0.5 0 0.66 0 0.66 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0.67 0 0 0 1 0 0.67 0 0.5 0 1 0 0.529412 0 0 0 0 0 0 0 0 1 0.6 0 0.0764045 0 0 0 0 1 0 1 0 1 0
0 0.388889 0 0.116883 0 0.3125 0 1 0 0.66 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0.33 0 1 0 0 0 0.00 0 0 0 0 0 0 1 0.66 0 1 0 0 0 0 0 0.64 0 0.0966292 0 0 0 0 1 0 1 1 0 0
0 0.407407 0 0.116883 0 0.208333 0 0.66 0 0.66 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0.00 0 0 0 1 0 0.67 0 0.5 0 0 0 0 1 0.66 0 1 0 0 0 0 0 0.493333 0 0.0617978 0 0 0 0 1 0 1 0 0 1
0 0.518519 0 0.0779221 0 0.166667 0 0.33 0 0.66 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0.67 0 1 0 0 0 0.00 0 0 1 0 1 0 1 0.66 0 0 0 0 0 0 1 0.466667 0 0.674157 0 1 0 0 0 0.0990099 0 1 0 0
0 0 1 0 1 0.125 0 0.33 0 0.66 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0.00 0 0 1 0 0 0.33 0 1 0 0 0 0 1 0.66 0 0 0 1 0 0 0 0.586667 0 0.0842697 0 0 1 0 0 0 1 1 0 0
0 0.425926 0 0.324675 0 0 1 0.66 0 0.33 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1.00 0 1 0 0 0 0.00 0 0.5 0 1 0 0 1 0.33 0 1 0 0 0 0 0 0.666667 0 0.617978 0 0 0 1 0 0.19802 0 1 0 0
0 0.518519 0 0.220779 0 0.25 0 0.33 0 0.66 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1.00 0 0 0 1 0 0.67 0 0.5 0 0 0 0 1 0 0 0 0 0 1 0 0 0.6 0 0.0842697 0 1 0 0 0 0.19802 0 0 1 0
0 0.537037 0 0.0909091 0 0.21875 0 0.66 0 0.66 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0.67 0 0 0 1 0 0.67 0 0.5 0 0 0 0 1 0.66 0 0 0 0 0 1 0 0.586667 0 0.0730337 0 0 1 0 0 0.435644 0 1 0 0
0 0 1 0.337662 0 0.75 0 0.66 0 0.66 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 0 1 0 0.67 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0.706667 0 0.730337 0 0 0 1 0 0.19802 0 0 0 1
0 1 0 0.272727 0 0.4375 0 0.66 0 0.33 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.67 0 1 0 0 0 0.00 0 0.5 0 0 0 0 1 0 1 0 0 0 0 0 1 0.72 0 0.0831461 0 0 0 1 0 0 1 0 1 0
0 0.388889 0 0.376623 0 0.208333 0 0 0 0.33 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0.67 0 0 0 1 0 0.67 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.466667 0 0.0719101 0 1 0 0 0 0 1 0 1 0
0 0.574074 0 0.480519 0 0.416667 0 0.66 0 0.33 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0.67 0 0 0 0 1 1.00 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0
0 0.314815 0 0.350649 0 0.416667 0 0.66 0 0.33 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1.00 0 0 0 0 1 1.00 0 1 0 0.5 0 0.235294 0 0 0 0 0 0 0 1 0 1 0 0.910112 0 0 0 0 1 0 1 0 0 1
0 0.444444 0 0.116883 0 0.166667 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.00 0 1 0 0 0 0.00 0 0.5 0 0 0 0 1 0 0 0 0 1 0 0 0 0.573333 0 0.0842697 0 0 0 0 1 0 1 1 0 0
0 0.592593 0 0.103896 0 0 1 0.33 0 0.66 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0.67 0 0 1 0 0 0.33 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0.653333 0 0.102247 0 1 0 0 0 0.158416 0 1 0 0
0 0.444444 0 0.194805 0 0.4375 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0
0 0.537037 0 0.324675 0 0.416667 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0.67 0 1 0 0 0 0.00 0 0 1 0.5 0 0 1 0.66 0 0 0 0 1 0 0 0.893333 0 0.114607 0 0 1 0 0 0.0990099 0 0 0 1
0 0 1 0.168831 0 0.708333 0 0.66 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.67 0 1 0 0 0 0.00 0 0.5 0 0 0 0 1 0.66 0 0 0 0 0 0 1 0.533333 0 0.0674157 0 0 0 0 1 0 1 0 0 1
0 0.481481 0 0.116883 0 0 1 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.33 0 0 0 0 1 1.00 0 0.5 0 0.5 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 1 0 0
0 0.703704 0 0.584416 0 0.208333 0 1 0 0.33 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0.67 0 0 0 1 0 0.67 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0.8 0 0.0988764 0 0 0 1 0 0 1 0 1 0
0 0.5 0 0.0649351 0 0.375 0 0.33 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0.33 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1
0 0.666667 0 0.584416 0 0 1 1 0 0.33 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1.00 0 0 0 1 0 0.67 0 0.5 0 1 0 0.941176 0 0 1 0 0 0 0 0 1 0.866667 0 0.0921348 0 0 0 1 0 0.455446 0 1 0 0
0 0.333333 0 0.0779221 0 0.125 0 0 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.67 0 0 0 1 0 0.67 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0.0786517 0 0 0 0 1 0 1 1 0 0
0 0.444444 0 0.337662 0 0.125 0 0.66 0 0.66 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0.67 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0.666667 0 0.0786517 0 0 0 0 1 0 1 0 0 1
0 0.407407 0 0.246753 0 0.333333 0 0.66 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0.33 0 0 0 0 1 1.00 0 0.5 0 0.5 0 0.764706 0 0.66 0 0 0 0 0 1 0 0.626667 0 0.0808989 0 1 0 0 0 0 1 1 0 0
0 0.537037 0 0.272727 0 0.3125 0 1 0 0.33 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0.67 0 0 0 1 0 0.67 0 0.5 0 0 0 0 1 0.33 0 0 0 0 0 1 0 0.573333 0 0.0786517 0 0 1 0 0 0.386139 0 1 0 0
0 0.722222 0 0.220779 0 0.9375 0 0 0 0.33 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.67 0 1 0 0 0 0.00 0 0 0 0.5 0 0 1 0 1 0 0 0 0 0 1 0.52 0 0.0752809 0 0 0 0 1 0 1 1 0 0
0 0.444444 0 0.116883 0 0.145833 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0.33 0 0 0 1 0 0.623529 0 0.66 0 0 0 0 0 0 1 0.466667 0 0.0842697 0 0 0 0 1 0 1 1 0 0
0 0.444444 0 0.116883 0 0.125 0 0 0 0.66 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0.00 0 0.5 0 0 1 0 1 1 0 0 0 0 0 0 1 0.64 0 0.0820225 0 1 0 0 0 0 1 1 0 0
0 0.555556 0 0.324675 0 0.625 0 0.66 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0.33 0 1 0 0 0 0.00 0 0.5 0 0.5 0 0 1 0.66 0 1 0 0 0 0 0 0.72 0 0.0775281 0 0 0 0 1 0 1 1 0 0
0 0.518519 0 0.298701 0 0 1 0 0 0.33 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0.67 0 0 0 1 0 0.67 0 0 0 0.5 0 0.705882 0 0.66 0 0 0 0 0 1 0 0.466667 0 0.0730337 0 0 1 0 0 0.0891089 0 1 0 0
1 0.574074 0 0.584416 0 0.729167 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0.00 0 0 0 0 0 0 1 0.5 0 0 1 0 1 0.66 0 0 0 0 0 0 1 0.466667 0 0.606742 0 1 0 0 0 0.0990099 0 1 0 0
0 0.444444 0 0.0649351 0 0.166667 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00 0 1 0 0 0 0.00 0 0 1 0 1 0 1 0.66 0 1 0 0 0 0 0 0.493333 0 0.0764045 0 0 0 0 1 0 1 1 0 0
0 0.388889 0 0.116883 0 0.416667 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0.546667 0 0.617978 0 0 0 1 0 0.19802 0 0 0 1
0 0 1 0.428571 0 0 1 0.66 0 0.33 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1.00 0 0 0 0 1 1.00 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0.8 0 0 1 0 0 0 1 0 1 0 1 0
0 0.185185 0 0.441558 0 0.364583 0 0.66 0 0.33 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0.67 0 0 1 0 0 0.33 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0.626667 0 0.0719101 0 0 0 1 0 0.356436 0 0 1 0
0 0.537037 0 0.0909091 0 0.625 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.0853333 0 0.404494 0 0 0 0 1 0 1 1 0 0
0 0 1 0.25974 0 0.166667 0 0.66 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0.67 0 0 1 0 0 0.33 0 0.5 0 0 0 0 1 0 0 0 0 0 0 1 0 0.8 0 0.0842697 0 0 0 0 1 0 1 0 1 0
0 0.222222 0 0.0779221 0 0.1875 0 0.66 0 0.33 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1.00 0 1 0 0 0 0.00 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0.693333 0 0.0797753 0 0 0 0 1 0 1 0 1 0
0 0.481481 0 0 1 0.25 0 0.66 0 0.33 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 1 1.00 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0.906667 0 0.0876404 0 0 0 0 1 0 1 0 1 0
0 0 1 0.584416 0 0 1 1 0 0.33 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1.00 0 0 0 0 1 1.00 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0.76 0 0.0505618 0 0 0 1 0 0.386139 0 0 1 0
0 0.333333 0 0.272727 0 0.25 0 0.66 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0.67 0 0 0 1 0 0.67 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0.586667 0 0 1 0 0 1 0 0.326733 0 0 0 1
0 0.481481 0 0.12987 0 0.375 0 0 1 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.33 0 0 1 0 0 0.33 0 0 1 0 1 0 1 0.33 0 0 0 0 0 0 1 0.52 0 0.0741573 0 1 0 0 0 0.524752 0 1 0 0
0 0.518519 0 0.168831 0 0.416667 0 1 0 0.33 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1.00 0 0 0 1 0 0.67 0 0.5 0 0.5 0 0.882353 0 0 1 0 0 0 0 0 1 0.626667 0 0.0808989 0 1 0 0 0 0.247525 0 1 0 0
0 0 1 0.480519 0 0 1 0.66 0 0.33 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1.00 0 0 0 1 0 0.67 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0.92 0 0.0966292 0 0 1 0 0 0.336634 0 0 1 0
0 0 1 0.532468 0 0.25 0 0.66 0 0.33 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1.00 0 0 1 0 0 0.33 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0.533333 0 0.0595506 0 0 0 1 0 0.257426 0 1 0 0
0 0.518519 0 0.0779221 0 0.208333 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.67 0 0 0 0 0 0 1 0 1 0 1 0 1 0.33 0 0 0 0 0 0 1 0.626667 0 0.674157 0 0 0 0 1 0 1 1 0 0
0 0.555556 0 0.116883 0 0.166667 0 0.33 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.67 0 1 0 0 0 0.00 0 0.5 0 1 0 0.647059 0 0 0 0 0 1 0 0 0 0.653333 0 0.0764045 0 0 0 0 1 0 1 1 0 0
0 0 1 0.324675 0 0.375 0 0.66 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1.00 0 0 0 0 1 1.00 0 0.5 0 0 0 0 1 0.33 0 0 0 0 0 1 0 0.506667 0 0.0696629 0 0 0 0 1 0 1 0 0 1
0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.32 0 0.0752809 0 0 0 0 1 0 1 1 0 0
0 0.388889 0 0.142857 0 0.125 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.67 0 0 1 0 0 0.33 0 0.5 0 0 0 0 1 0.33 0 0 0 0 0 1 0 0.48 0 0.685393 0 1 0 0 0 0.0990099 0 1 0 0
0 0.537037 0 0.0779221 0 0.25 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0.533333 0 0.0955056 0 0 0 0 1 0 1 0 1 0
0 0.444444 0 0 0 0.125 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0
0 0.444444 0 0.0649351 0 0.125 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.33 0 1 0 0 0 0.00 0 0.5 0 0 0 0 1 0.66 0 0 1 0 0 0 0 0.506667 0 0.0786517 0 0 0 0 1 0 1 1 0 0
0 0.462963 0 0.116883 0 0.166667 0 0.33 0 0.66 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.67 0 0 0 1 0 0.67 0 0 0 0 0 0 1 0.33 0 0 0 0 0 1 0 0.493333 0 0.0786517 0 0 0 0 1 0 1 1 0 0
